lambda,max_scale,pair,score,length,norm_score
0,1.5,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
50,1.5,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
100,1.5,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
0,1,Pale Blue_vs_Orange,7551.49544403841,106,71.24052305696613
50,1,Pale Blue_vs_Orange,7551.49544403841,106,71.24052305696613
100,1,Pale Blue_vs_Orange,7551.49544403841,106,71.24052305696613
0,1.25,Pale Blue_vs_Orange,7662.084046808889,109,70.29434905329256
50,1.25,Pale Blue_vs_Orange,7662.084046808889,109,70.29434905329256
100,1.25,Pale Blue_vs_Orange,7662.084046808889,109,70.29434905329256
0,1.5,Pale Blue_vs_Orange,7649.262023219449,113,67.69258427627831
50,1.5,Pale Blue_vs_Orange,7649.262023219449,113,67.69258427627831
100,1.5,Pale Blue_vs_Orange,7649.262023219449,113,67.69258427627831
0,1,Pale Blue_vs_Pale Green,2446.000220447878,56,43.678575365140674
50,1,Pale Blue_vs_Pale Green,2446.000220447878,56,43.678575365140674
100,1,Pale Blue_vs_Pale Green,2446.000220447878,56,43.678575365140674
0,1.25,Pale Blue_vs_Pale Green,2533.3228618482494,58,43.67798037669395
50,1.25,Pale Blue_vs_Pale Green,2533.3228618482494,58,43.67798037669395
100,1.25,Pale Blue_vs_Pale Green,2533.3228618482494,58,43.67798037669395
0,1.5,Pale Blue_vs_Pale Green,2678.603635242313,65,41.20928669603558
50,1.5,Pale Blue_vs_Pale Green,2678.603635242313,65,41.20928669603558
100,1.5,Pale Blue_vs_Pale Green,2678.603635242313,65,41.20928669603558
0,1,Green_vs_Dark Pink,2505.1619949002343,115,21.78401734695856
50,1,Green_vs_Dark Pink,2505.1619949002343,115,21.78401734695856
100,1,Green_vs_Dark Pink,2505.1619949002343,115,21.78401734695856
0,1.25,Green_vs_Dark Pink,2460.7016469134087,112,21.97055041886972
50,1.25,Green_vs_Dark Pink,2460.7016469134087,112,21.97055041886972
100,1.25,Green_vs_Dark Pink,2460.7016469134087,112,21.97055041886972
0,1.5,Green_vs_Dark Pink,2565.5471271942474,119,21.55921955625418
50,1.5,Green_vs_Dark Pink,2565.5471271942474,119,21.55921955625418
100,1.5,Green_vs_Dark Pink,2565.5471271942474,119,21.55921955625418
0,1,Green_vs_Orange,10173.955082856033,126,80.74567526076217
50,1,Green_vs_Orange,10173.955082856033,126,80.74567526076217
100,1,Green_vs_Orange,10173.955082856033,126,80.74567526076217
0,1.25,Green_vs_Orange,10173.955082856033,126,80.74567526076217
50,1.25,Green_vs_Orange,10173.955082856033,126,80.74567526076217
100,1.25,Green_vs_Orange,10173.955082856033,126,80.74567526076217
0,1.5,Green_vs_Orange,10694.955192470547,156,68.5574050799394
50,1.5,Green_vs_Orange,10694.955192470547,156,68.5574050799394
100,1.5,Green_vs_Orange,10694.955192470547,156,68.5574050799394
0,1,Green_vs_Pale Green,2441.591101894793,73,33.4464534506136
50,1,Green_vs_Pale Green,2441.591101894793,73,33.4464534506136
100,1,Green_vs_Pale Green,2441.591101894793,73,33.4464534506136
0,1.25,Green_vs_Pale Green,2651.245333354983,84,31.562444444702177
50,1.25,Green_vs_Pale Green,2651.245333354983,84,31.562444444702177
100,1.25,Green_vs_Pale Green,2651.245333354983,84,31.562444444702177
0,1.5,Green_vs_Pale Green,2873.2740608558306,97,29.621382070678667
50,1.5,Green_vs_Pale Green,2873.2740608558306,97,29.621382070678667
100,1.5,Green_vs_Pale Green,2873.2740608558306,97,29.621382070678667
0,1,Dark Pink_vs_Orange,3687.8003461641847,138,26.72319091423322
50,1,Dark Pink_vs_Orange,3687.8003461641847,138,26.72319091423322
100,1,Dark Pink_vs_Orange,3687.8003461641847,138,26.72319091423322
0,1.25,Dark Pink_vs_Orange,3809.6668670898525,146,26.09360867869762
50,1.25,Dark Pink_vs_Orange,3809.6668670898525,146,26.09360867869762
100,1.25,Dark Pink_vs_Orange,3809.6668670898525,146,26.09360867869762
0,1.5,Dark Pink_vs_Orange,3858.2720090023063,155,24.892077477434235
50,1.5,Dark Pink_vs_Orange,3858.2720090023063,155,24.892077477434235
100,1.5,Dark Pink_vs_Orange,3858.2720090023063,155,24.892077477434235
0,1,Dark Pink_vs_Pale Green,2181.2865690152285,133,16.400650894851342
50,1,Dark Pink_vs_Pale Green,2181.2865690152285,133,16.400650894851342
100,1,Dark Pink_vs_Pale Green,2181.2865690152285,133,16.400650894851342
0,1.25,Dark Pink_vs_Pale Green,2137.3141232373187,151,14.154398167134561
50,1.25,Dark Pink_vs_Pale Green,2137.3141232373187,151,14.154398167134561
100,1.25,Dark Pink_vs_Pale Green,2137.3141232373187,151,14.154398167134561
0,1.5,Dark Pink_vs_Pale Green,2184.830973822327,154,14.187214115729397
50,1.5,Dark Pink_vs_Pale Green,2184.830973822327,154,14.187214115729397
100,1.5,Dark Pink_vs_Pale Green,2184.830973822327,154,14.187214115729397
0,1,Orange_vs_Pale Green,4297.7386050602145,106,40.54470382132278
50,1,Orange_vs_Pale Green,4297.7386050602145,106,40.54470382132278
100,1,Orange_vs_Pale Green,4297.7386050602145,106,40.54470382132278
0,1.25,Orange_vs_Pale Green,4405.771410738304,104,42.363186641714464
50,1.25,Orange_vs_Pale Green,4405.771410738304,104,42.363186641714464
100,1.25,Orange_vs_Pale Green,4405.771410738304,104,42.363186641714464
0,1.5,Orange_vs_Pale Green,4699.614110516673,124,37.90011379448929
50,1.5,Orange_vs_Pale Green,4699.614110516673,124,37.90011379448929
100,1.5,Orange_vs_Pale Green,4699.614110516673,124,37.90011379448929
0,1,Blue_vs_Pink,11412.51143784094,110,103.75010398037217
50,1,Blue_vs_Pink,11412.51143784094,110,103.75010398037217
100,1,Blue_vs_Pink,11412.51143784094,110,103.75010398037217
0,1.25,Blue_vs_Pink,10692.00185416113,107,99.92525097346851
50,1.25,Blue_vs_Pink,10692.00185416113,107,99.92525097346851
100,1.25,Blue_vs_Pink,10692.00185416113,107,99.92525097346851
0,1.5,Blue_vs_Pink,10743.22265170424,115,93.41932740612383
50,1.5,Blue_vs_Pink,10743.22265170424,115,93.41932740612383
100,1.5,Blue_vs_Pink,10743.22265170424,115,93.41932740612383
0,1,Blue_vs_Turquoise,2794.1165875960155,62,45.066396574129286
50,1,Blue_vs_Turquoise,2794.1165875960155,62,45.066396574129286
100,1,Blue_vs_Turquoise,2794.1165875960155,62,45.066396574129286
0,1.25,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
50,1.25,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
100,1.25,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
0,1.5,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
50,1.5,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
100,1.5,Blue_vs_Turquoise,2719.4499231956906,73,37.25273867391357
0,1,Blue_vs_White,7432.891752697355,128,58.06946681794808
50,1,Blue_vs_White,7432.891752697355,128,58.06946681794808
100,1,Blue_vs_White,7432.891752697355,128,58.06946681794808
0,1.25,Blue_vs_White,7291.402185354737,142,51.347902713765755
50,1.25,Blue_vs_White,7291.402185354737,142,51.347902713765755
100,1.25,Blue_vs_White,7291.402185354737,142,51.347902713765755
0,1.5,Blue_vs_White,7742.043192952528,162,47.79039007995388
50,1.5,Blue_vs_White,7742.043192952528,162,47.79039007995388
100,1.5,Blue_vs_White,7742.043192952528,162,47.79039007995388
0,1,Blue_vs_Yellow,13390.036232219283,127,105.43335615920695
50,1,Blue_vs_Yellow,13390.036232219283,127,105.43335615920695
100,1,Blue_vs_Yellow,13390.036232219283,127,105.43335615920695
0,1.25,Blue_vs_Yellow,13130.44616508846,124,105.89069487974565
50,1.25,Blue_vs_Yellow,13130.44616508846,124,105.89069487974565
100,1.25,Blue_vs_Yellow,13130.44616508846,124,105.89069487974565
0,1.5,Blue_vs_Yellow,14334.775029756247,158,90.72642423896359
50,1.5,Blue_vs_Yellow,14334.775029756247,158,90.72642423896359
100,1.5,Blue_vs_Yellow,14334.775029756247,158,90.72642423896359
0,1,Blue_vs_Pale Blue,5148.954184943898,75,68.65272246591864
50,1,Blue_vs_Pale Blue,5148.954184943898,75,68.65272246591864
100,1,Blue_vs_Pale Blue,5148.954184943898,75,68.65272246591864
0,1.25,Blue_vs_Pale Blue,5180.942417294562,80,64.76178021618202
50,1.25,Blue_vs_Pale Blue,5180.942417294562,80,64.76178021618202
100,1.25,Blue_vs_Pale Blue,5180.942417294562,80,64.76178021618202
0,1.5,Blue_vs_Pale Blue,5203.011524681848,86,60.50013400792846
50,1.5,Blue_vs_Pale Blue,5203.011524681848,86,60.50013400792846
100,1.5,Blue_vs_Pale Blue,5203.011524681848,86,60.50013400792846
0,1,Blue_vs_Green,5824.162162162564,110,52.94692874693239
50,1,Blue_vs_Green,5824.162162162564,110,52.94692874693239
100,1,Blue_vs_Green,5824.162162162564,110,52.94692874693239
0,1.25,Blue_vs_Green,6161.138793225893,130,47.39337533250687
50,1.25,Blue_vs_Green,6161.138793225893,130,47.39337533250687
100,1.25,Blue_vs_Green,6161.138793225893,130,47.39337533250687
0,1.5,Blue_vs_Green,5874.977891470801,142,41.37308374275212
50,1.5,Blue_vs_Green,5874.977891470801,142,41.37308374275212
100,1.5,Blue_vs_Green,5874.977891470801,142,41.37308374275212
0,1,Blue_vs_Dark Pink,2609.050772330664,143,18.24511029601863
50,1,Blue_vs_Dark Pink,2609.050772330664,143,18.24511029601863
100,1,Blue_vs_Dark Pink,2609.050772330664,143,18.24511029601863
0,1.25,Blue_vs_Dark Pink,2567.138296386403,111,23.127372039517144
50,1.25,Blue_vs_Dark Pink,2567.138296386403,111,23.127372039517144
100,1.25,Blue_vs_Dark Pink,2567.138296386403,111,23.127372039517144
0,1.5,Blue_vs_Dark Pink,2242.302371027373,129,17.382188922692812
50,1.5,Blue_vs_Dark Pink,2242.302371027373,129,17.382188922692812
100,1.5,Blue_vs_Dark Pink,2242.302371027373,129,17.382188922692812
0,1,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
50,1,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
100,1,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
0,1.25,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
50,1.25,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
100,1.25,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
0,1.5,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
50,1.5,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
100,1.5,Blue_vs_Orange,10708.16913959314,104,102.96316480378019
0,1,Blue_vs_Pale Green,2415.049362865854,64,37.73514629477897
50,1,Blue_vs_Pale Green,2415.049362865854,64,37.73514629477897
100,1,Blue_vs_Pale Green,2415.049362865854,64,37.73514629477897
0,1.25,Blue_vs_Pale Green,2206.813236201345,58,38.04850407243698
50,1.25,Blue_vs_Pale Green,2206.813236201345,58,38.04850407243698
100,1.25,Blue_vs_Pale Green,2206.813236201345,58,38.04850407243698
0,1.5,Blue_vs_Pale Green,2261.921349250445,70,32.313162132149216
50,1.5,Blue_vs_Pale Green,2261.921349250445,70,32.313162132149216
100,1.5,Blue_vs_Pale Green,2261.921349250445,70,32.313162132149216
0,1,Pink_vs_Turquoise,4344.3665593320275,90,48.27073954813364
50,1,Pink_vs_Turquoise,4344.3665593320275,90,48.27073954813364
100,1,Pink_vs_Turquoise,4344.3665593320275,90,48.27073954813364
0,1.25,Pink_vs_Turquoise,4668.863012525904,122,38.26936895513036
50,1.25,Pink_vs_Turquoise,4668.863012525904,122,38.26936895513036
100,1.25,Pink_vs_Turquoise,4668.863012525904,122,38.26936895513036
0,1.5,Pink_vs_Turquoise,4955.627153832623,134,36.98229219278077
50,1.5,Pink_vs_Turquoise,4955.627153832623,134,36.98229219278077
100,1.5,Pink_vs_Turquoise,4955.627153832623,134,36.98229219278077
0,1,Pink_vs_White,8806.790894031208,138,63.817325319066725
50,1,Pink_vs_White,8806.790894031208,138,63.817325319066725
100,1,Pink_vs_White,8806.790894031208,138,63.817325319066725
0,1.25,Pink_vs_White,8567.889467780424,122,70.2286021949215
50,1.25,Pink_vs_White,8567.889467780424,122,70.2286021949215
100,1.25,Pink_vs_White,8567.889467780424,122,70.2286021949215
0,1.5,Pink_vs_White,9858.885964850533,172,57.319104446805426
50,1.5,Pink_vs_White,9858.885964850533,172,57.319104446805426
100,1.5,Pink_vs_White,9858.885964850533,172,57.319104446805426
0,1,Pink_vs_Yellow,22770.563045196253,147,154.90178942310376
50,1,Pink_vs_Yellow,22770.563045196253,147,154.90178942310376
100,1,Pink_vs_Yellow,22770.563045196253,147,154.90178942310376
0,1.25,Pink_vs_Yellow,22295.04993789304,136,163.93419071980176
50,1.25,Pink_vs_Yellow,22295.04993789304,136,163.93419071980176
100,1.25,Pink_vs_Yellow,22295.04993789304,136,163.93419071980176
0,1.5,Pink_vs_Yellow,22145.977329096582,140,158.18555235068987
50,1.5,Pink_vs_Yellow,22145.977329096582,140,158.18555235068987
100,1.5,Pink_vs_Yellow,22145.977329096582,140,158.18555235068987
0,1,Pink_vs_Pale Blue,7693.760225840341,102,75.42902182196413
50,1,Pink_vs_Pale Blue,7693.760225840341,102,75.42902182196413
100,1,Pink_vs_Pale Blue,7693.760225840341,102,75.42902182196413
0,1.25,Pink_vs_Pale Blue,8705.540085219234,109,79.86734023136913
50,1.25,Pink_vs_Pale Blue,8705.540085219234,109,79.86734023136913
100,1.25,Pink_vs_Pale Blue,8705.540085219234,109,79.86734023136913
0,1.5,Pink_vs_Pale Blue,7848.466637527472,124,63.29408578651187
50,1.5,Pink_vs_Pale Blue,7848.466637527472,124,63.29408578651187
100,1.5,Pink_vs_Pale Blue,7848.466637527472,124,63.29408578651187
0,1,Pink_vs_Green,11121.211200755371,144,77.23063333857897
50,1,Pink_vs_Green,11121.211200755371,144,77.23063333857897
100,1,Pink_vs_Green,11121.211200755371,144,77.23063333857897
0,1.25,Pink_vs_Green,10564.86769008117,159,66.44570874264886
50,1.25,Pink_vs_Green,10564.86769008117,159,66.44570874264886
100,1.25,Pink_vs_Green,10564.86769008117,159,66.44570874264886
0,1.5,Pink_vs_Green,10541.22829244996,136,77.50903156213205
50,1.5,Pink_vs_Green,10541.22829244996,136,77.50903156213205
100,1.5,Pink_vs_Green,10541.22829244996,136,77.50903156213205
0,1,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
50,1,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
100,1,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
0,1.25,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
50,1.25,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
100,1.25,Pink_vs_Dark Pink,2708.123821215534,95,28.506566539110885
0,1.5,Pink_vs_Dark Pink,2899.2520860659406,113,25.657098106778236
50,1.5,Pink_vs_Dark Pink,2899.2520860659406,113,25.657098106778236
100,1.5,Pink_vs_Dark Pink,2899.2520860659406,113,25.657098106778236
0,1,Pink_vs_Orange,13742.978951165414,127,108.21243268634184
50,1,Pink_vs_Orange,13742.978951165414,127,108.21243268634184
100,1,Pink_vs_Orange,13742.978951165414,127,108.21243268634184
0,1.25,Pink_vs_Orange,14645.925395521246,152,96.35477233895557
50,1.25,Pink_vs_Orange,14645.925395521246,152,96.35477233895557
100,1.25,Pink_vs_Orange,14645.925395521246,152,96.35477233895557
0,1.5,Pink_vs_Orange,14845.129162092659,170,87.32428918878034
50,1.5,Pink_vs_Orange,14845.129162092659,170,87.32428918878034
100,1.5,Pink_vs_Orange,14845.129162092659,170,87.32428918878034
0,1,Pink_vs_Pale Green,5050.352740071937,141,35.81810453951728
50,1,Pink_vs_Pale Green,5050.352740071937,141,35.81810453951728
100,1,Pink_vs_Pale Green,5050.352740071937,141,35.81810453951728
0,1.25,Pink_vs_Pale Green,5787.386864312363,188,30.78397268251257
50,1.25,Pink_vs_Pale Green,5787.386864312363,188,30.78397268251257
100,1.25,Pink_vs_Pale Green,5787.386864312363,188,30.78397268251257
0,1.5,Pink_vs_Pale Green,5600.882042297862,169,33.14131385975067
50,1.5,Pink_vs_Pale Green,5600.882042297862,169,33.14131385975067
100,1.5,Pink_vs_Pale Green,5600.882042297862,169,33.14131385975067
0,1,Turquoise_vs_White,5956.426719603999,155,38.42855948131612
50,1,Turquoise_vs_White,5956.426719603999,155,38.42855948131612
100,1,Turquoise_vs_White,5956.426719603999,155,38.42855948131612
0,1.25,Turquoise_vs_White,5608.75953071529,132,42.49060250541886
50,1.25,Turquoise_vs_White,5608.75953071529,132,42.49060250541886
100,1.25,Turquoise_vs_White,5608.75953071529,132,42.49060250541886
0,1.5,Turquoise_vs_White,5652.120589084073,145,38.98014199368326
50,1.5,Turquoise_vs_White,5652.120589084073,145,38.98014199368326
100,1.5,Turquoise_vs_White,5652.120589084073,145,38.98014199368326
0,1,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
50,1,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
100,1,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
0,1.25,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
50,1.25,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
100,1.25,Turquoise_vs_Yellow,4960.002579121706,112,44.28573731358666
0,1.5,Turquoise_vs_Yellow,5572.258418555084,158,35.26745834528534
50,1.5,Turquoise_vs_Yellow,5572.258418555084,158,35.26745834528534
100,1.5,Turquoise_vs_Yellow,5572.258418555084,158,35.26745834528534
0,1,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
50,1,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
100,1,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
0,1.25,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
50,1.25,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
100,1.25,Turquoise_vs_Pale Blue,3163.345469068265,75,42.177939587576866
0,1.5,Turquoise_vs_Pale Blue,3376.471871031098,91,37.10408649484723
50,1.5,Turquoise_vs_Pale Blue,3376.471871031098,91,37.10408649484723
100,1.5,Turquoise_vs_Pale Blue,3376.471871031098,91,37.10408649484723
0,1,Turquoise_vs_Green,3869.0044091126683,108,35.82411489919137
50,1,Turquoise_vs_Green,3869.0044091126683,108,35.82411489919137
100,1,Turquoise_vs_Green,3869.0044091126683,108,35.82411489919137
0,1.25,Turquoise_vs_Green,3695.8543224678515,93,39.7403690587941
50,1.25,Turquoise_vs_Green,3695.8543224678515,93,39.7403690587941
100,1.25,Turquoise_vs_Green,3695.8543224678515,93,39.7403690587941
0,1.5,Turquoise_vs_Green,4610.591661261626,121,38.10406331621178
50,1.5,Turquoise_vs_Green,4610.591661261626,121,38.10406331621178
100,1.5,Turquoise_vs_Green,4610.591661261626,121,38.10406331621178
0,1,Turquoise_vs_Dark Pink,3191.242977371999,113,28.241088295327426
50,1,Turquoise_vs_Dark Pink,3191.242977371999,113,28.241088295327426
100,1,Turquoise_vs_Dark Pink,3191.242977371999,113,28.241088295327426
0,1.25,Turquoise_vs_Dark Pink,3298.9908269537523,110,29.990825699579567
50,1.25,Turquoise_vs_Dark Pink,3298.9908269537523,110,29.990825699579567
100,1.25,Turquoise_vs_Dark Pink,3298.9908269537523,110,29.990825699579567
0,1.5,Turquoise_vs_Dark Pink,3711.7651139938694,154,24.10237087009006
50,1.5,Turquoise_vs_Dark Pink,3711.7651139938694,154,24.10237087009006
100,1.5,Turquoise_vs_Dark Pink,3711.7651139938694,154,24.10237087009006
0,1,Turquoise_vs_Orange,4228.313240454511,82,51.56479561529892
50,1,Turquoise_vs_Orange,4228.313240454511,82,51.56479561529892
100,1,Turquoise_vs_Orange,4228.313240454511,82,51.56479561529892
0,1.25,Turquoise_vs_Orange,4788.168670455582,104,46.04008336976521
50,1.25,Turquoise_vs_Orange,4788.168670455582,104,46.04008336976521
100,1.25,Turquoise_vs_Orange,4788.168670455582,104,46.04008336976521
0,1.5,Turquoise_vs_Orange,4046.9443581510563,83,48.7583657608561
50,1.5,Turquoise_vs_Orange,4046.9443581510563,83,48.7583657608561
100,1.5,Turquoise_vs_Orange,4046.9443581510563,83,48.7583657608561
0,1,Turquoise_vs_Pale Green,2912.760903125855,75,38.836812041678066
50,1,Turquoise_vs_Pale Green,2912.760903125855,75,38.836812041678066
100,1,Turquoise_vs_Pale Green,2912.760903125855,75,38.836812041678066
0,1.25,Turquoise_vs_Pale Green,2936.2677313957597,73,40.22284563555835
50,1.25,Turquoise_vs_Pale Green,2936.2677313957597,73,40.22284563555835
100,1.25,Turquoise_vs_Pale Green,2936.2677313957597,73,40.22284563555835
0,1.5,Turquoise_vs_Pale Green,2470.4390039659356,54,45.74887044381362
50,1.5,Turquoise_vs_Pale Green,2470.4390039659356,54,45.74887044381362
100,1.5,Turquoise_vs_Pale Green,2470.4390039659356,54,45.74887044381362
0,1,White_vs_Yellow,11043.735533498553,163,67.75297873311996
50,1,White_vs_Yellow,11043.735533498553,163,67.75297873311996
100,1,White_vs_Yellow,11043.735533498553,163,67.75297873311996
0,1.25,White_vs_Yellow,11043.735533498553,163,67.75297873311996
50,1.25,White_vs_Yellow,11043.735533498553,163,67.75297873311996
100,1.25,White_vs_Yellow,11043.735533498553,163,67.75297873311996
0,1.5,White_vs_Yellow,11043.735533498553,163,67.75297873311996
50,1.5,White_vs_Yellow,11043.735533498553,163,67.75297873311996
100,1.5,White_vs_Yellow,11043.735533498553,163,67.75297873311996
0,1,White_vs_Pale Blue,6764.314609669333,146,46.33092198403652
50,1,White_vs_Pale Blue,6764.314609669333,146,46.33092198403652
100,1,White_vs_Pale Blue,6764.314609669333,146,46.33092198403652
0,1.25,White_vs_Pale Blue,6185.756924163721,95,65.11323078067075
50,1.25,White_vs_Pale Blue,6185.756924163721,95,65.11323078067075
100,1.25,White_vs_Pale Blue,6185.756924163721,95,65.11323078067075
0,1.5,White_vs_Pale Blue,6168.494147573764,96,64.25514737056004
50,1.5,White_vs_Pale Blue,6168.494147573764,96,64.25514737056004
100,1.5,White_vs_Pale Blue,6168.494147573764,96,64.25514737056004
0,1,White_vs_Green,7182.083007913603,103,69.72896124187965
50,1,White_vs_Green,7182.083007913603,103,69.72896124187965
100,1,White_vs_Green,7182.083007913603,103,69.72896124187965
0,1.25,White_vs_Green,7389.160297273594,120,61.57633581061328
50,1.25,White_vs_Green,7389.160297273594,120,61.57633581061328
100,1.25,White_vs_Green,7389.160297273594,120,61.57633581061328
0,1.5,White_vs_Green,7950.73220621465,151,52.6538556702957
50,1.5,White_vs_Green,7950.73220621465,151,52.6538556702957
100,1.5,White_vs_Green,7950.73220621465,151,52.6538556702957
0,1,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
50,1,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
100,1,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
0,1.25,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
50,1.25,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
100,1.25,White_vs_Dark Pink,3417.062185064715,131,26.08444416079935
0,1.5,White_vs_Dark Pink,3787.0719467636563,156,24.27610222284395
50,1.5,White_vs_Dark Pink,3787.0719467636563,156,24.27610222284395
100,1.5,White_vs_Dark Pink,3787.0719467636563,156,24.27610222284395
0,1,White_vs_Orange,8651.36865513454,129,67.0648732956166
50,1,White_vs_Orange,8651.36865513454,129,67.0648732956166
100,1,White_vs_Orange,8651.36865513454,129,67.0648732956166
0,1.25,White_vs_Orange,8651.36865513454,129,67.0648732956166
50,1.25,White_vs_Orange,8651.36865513454,129,67.0648732956166
100,1.25,White_vs_Orange,8651.36865513454,129,67.0648732956166
0,1.5,White_vs_Orange,8651.36865513454,129,67.0648732956166
50,1.5,White_vs_Orange,8651.36865513454,129,67.0648732956166
100,1.5,White_vs_Orange,8651.36865513454,129,67.0648732956166
0,1,White_vs_Pale Green,4587.286831437753,93,49.32566485416939
50,1,White_vs_Pale Green,4587.286831437753,93,49.32566485416939
100,1,White_vs_Pale Green,4587.286831437753,93,49.32566485416939
0,1.25,White_vs_Pale Green,4396.333857067082,90,48.848153967412024
50,1.25,White_vs_Pale Green,4396.333857067082,90,48.848153967412024
100,1.25,White_vs_Pale Green,4396.333857067082,90,48.848153967412024
0,1.5,White_vs_Pale Green,4811.774150125776,118,40.7777470349642
50,1.5,White_vs_Pale Green,4811.774150125776,118,40.7777470349642
100,1.5,White_vs_Pale Green,4811.774150125776,118,40.7777470349642
0,1,Yellow_vs_Pale Blue,9491.154047855889,132,71.90268218072643
50,1,Yellow_vs_Pale Blue,9491.154047855889,132,71.90268218072643
100,1,Yellow_vs_Pale Blue,9491.154047855889,132,71.90268218072643
0,1.25,Yellow_vs_Pale Blue,9577.663579906883,130,73.67433523005295
50,1.25,Yellow_vs_Pale Blue,9577.663579906883,130,73.67433523005295
100,1.25,Yellow_vs_Pale Blue,9577.663579906883,130,73.67433523005295
0,1.5,Yellow_vs_Pale Blue,9338.11347944108,130,71.83164214954677
50,1.5,Yellow_vs_Pale Blue,9338.11347944108,130,71.83164214954677
100,1.5,Yellow_vs_Pale Blue,9338.11347944108,130,71.83164214954677
0,1,Yellow_vs_Green,11674.585921097352,133,87.77884151201016
50,1,Yellow_vs_Green,11674.585921097352,133,87.77884151201016
100,1,Yellow_vs_Green,11674.585921097352,133,87.77884151201016
0,1.25,Yellow_vs_Green,11919.43858042484,165,72.23902169954448
50,1.25,Yellow_vs_Green,11919.43858042484,165,72.23902169954448
100,1.25,Yellow_vs_Green,11919.43858042484,165,72.23902169954448
0,1.5,Yellow_vs_Green,11998.452853209084,157,76.42326658094959
50,1.5,Yellow_vs_Green,11998.452853209084,157,76.42326658094959
100,1.5,Yellow_vs_Green,11998.452853209084,157,76.42326658094959
0,1,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
50,1,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
100,1,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
0,1.25,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
50,1.25,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
100,1.25,Yellow_vs_Dark Pink,4347.796308831081,169,25.726605377698704
0,1.5,Yellow_vs_Dark Pink,3932.830792206259,148,26.57318102842067
50,1.5,Yellow_vs_Dark Pink,3932.830792206259,148,26.57318102842067
100,1.5,Yellow_vs_Dark Pink,3932.830792206259,148,26.57318102842067
0,1,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
50,1,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
100,1,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
0,1.25,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
50,1.25,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
100,1.25,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
0,1.5,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
50,1.5,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
100,1.5,Yellow_vs_Orange,15140.138149854902,121,125.12510867648679
0,1,Yellow_vs_Pale Green,5164.890960723951,107,48.27000897872851
50,1,Yellow_vs_Pale Green,5164.890960723951,107,48.27000897872851
100,1,Yellow_vs_Pale Green,5164.890960723951,107,48.27000897872851
0,1.25,Yellow_vs_Pale Green,5403.034831041575,131,41.24454069497385
50,1.25,Yellow_vs_Pale Green,5403.034831041575,131,41.24454069497385
100,1.25,Yellow_vs_Pale Green,5403.034831041575,131,41.24454069497385
